3,T.Y. Hilton,IND,6.4,7600.0,2.181684541
4,D.J. Chark,JAC,16.9,6300.0,2.225705001
5,Tyler Boyd,CIN,9.8,5600.0,2.15064307
6,Evan Engram,NYG,12.0,6300.0,1.534739211
7,Stefon Diggs,MIN,15.8,7400.0,1.44568192
8,Rams,LAR,9.0,5000.0,0.816958937
0,Dak Prescott,DAL,22.48,7800.0,2.020397069
1,Nick Chubb,CLE,11.1,8100.0,1.7618752530000001
2,LeVeon Bell,NYJ,16.1,7000.0,1.7925056819999998
3,D.J. Chark,JAC,5.2,6400.0,2.015133115
4,Courtland Sutton,DEN,14.8,6400.0,1.9542100480000002
5,Keenan Allen,LAC,5.5,7300.0,2.107953118
6,T.J. Hockenson,DET,7.1,5000.0,0.9641950784000001
7,Odell Beckham,CLE,10.7,7000.0,1.590458107
8,Jaguars,JAC,5.0,3600.0,2.614082937
0,Kyler Murray,ARI,23.04,7200.0,1.7802171230000001
1,Jamaal Williams,GB,13.9,5400.0,1.677517135
2,Leonard Fournette,JAC,9.7,7700.0,1.4957728780000001
3,Michael Gallup,DAL,10.3,6600.0,2.1941804609999997
4,Chris Godwin,TB,10.4,8200.0,2.2449986109999998
5,Tyreek Hill,KC,23.5,7700.0,2.1539757930000003
6,Darren Fells,HOU,6.6,5100.0,1.174461785
7,Marlon Mack,IND,8.9,6900.0,1.4759801369999999
8,Steelers,PIT,19.0,3900.0,1.92813477
0,Drew Brees,NO,11.48,8300.0,1.772092574
1,Saquon Barkley,NYG,5.6,8600.0,1.3973976830000001
2,Ezekiel Elliott,DAL,7.3,8400.0,1.37160792
3,Stefon Diggs,MIN,6.4,7500.0,1.970439291
4,D.J. Moore,CAR,16.5,5800.0,2.045612818
5,Keenan Allen,LAC,12.6,6900.0,2.085910199
6,Eric Ebron,IND,8.1,4900.0,1.024802429
7,Taylor Gabriel,CHI,11.8,5200.0,1.636087167
8,49ers,SF,19.0,4300.0,2.8996321610000004
0,Lamar Jackson,BAL,33.42,8600.0,2.008317552
1,Nyheim Hines,IND,6.4,4600.0,1.091270452
2,Damien Williams,KC,11.4,6000.0,2.143301304
3,Marvin Jones,DET,10.2,6600.0,2.217236572
4,Golden Tate,NYG,21.5,6300.0,2.174321089
5,Michael Gallup,DAL,15.6,6600.0,2.152271362
6,Travis Kelce,KC,17.0,6700.0,1.5066793669999998
7,Saquon Barkley,NYG,5.6,8600.0,1.3973976830000001
8,Bills,BUF,5.0,4500.0,2.706267417
0,Matt Ryan,ATL,16.44,7600.0,1.52233195
1,Joe Mixon,CIN,16.8,6600.0,1.9849529519999998
2,Christian McCaffrey,CAR,24.6,10500.0,1.398372045
3,Curtis Samuel,CAR,4.5,6300.0,2.002430565
4,John Brown,BUF,30.2,5900.0,2.0027970219999998
