,Actual_Points,sdPts
1193,0.0,0.1
1202,0.0,0.2
1204,0.0,0.2
1209,0.0,0.3
1212,7.7,0.1
1252,0.0,0.1
1271,1.5,0.1
52,7.1,1.9
72,15.4,1.3
74,9.8,1.5
136,7.0,1.8
150,8.5,1.6
151,5.8,1.6
178,12.4,1.8
228,13.3,0.9
248,2.4,0.8
262,7.5,1.7
272,10.2,1.1
294,5.6,0.8
338,0.9,1.3
425,3.3,1.0
431,10.4,0.9
449,4.6,0.7
459,5.8,0.9
483,1.2,0.9
493,10.0,0.7
535,2.8,0.4
555,3.5,0.7
566,1.8,1.0
582,19.2,0.8
626,6.0,0.5
641,0.7,1.2
642,10.9,1.2
649,1.4,0.4
652,4.7,0.5
657,1.1,0.5
666,5.4,0.7
667,8.0,0.9
676,0.9,0.3
683,6.9,0.8
687,4.6,0.6
689,4.5,0.6
693,1.2,0.9
716,2.1,0.6
739,7.2,0.7
741,1.9,0.6
744,2.1,0.5
751,1.7,0.7
753,2.0,0.5
762,11.4,0.3
763,1.0,0.3
770,2.3,0.6
775,7.8,0.6
788,0.0,0.3
789,1.6,0.6
810,2.2,0.5
811,1.2,0.5
813,1.4,0.8
832,0.8,0.6
845,0.0,0.5
854,1.5,1.1
862,9.1,0.9
865,8.9,0.8
884,0.0,0.6
903,0.0,0.4
910,0.0,0.7
912,0.0,0.2
918,6.3,0.8
927,0.0,0.9
937,0.0,0.5
943,0.0,0.6
944,0.0,0.4
967,0.0,0.6
975,0.0,0.5
988,0.0,1.1
989,0.0,1.0
1008,0.0,0.7
1015,0.0,0.8
1054,0.0,0.7
1098,0.0,0.5
1112,0.0,0.4
1121,0.0,0.2
1129,0.0,0.2
1138,0.0,0.3
1141,0.0,0.2
1150,0.0,0.2
1151,0.0,0.2
1170,1.6,0.2
1180,0.0,0.1
1189,0.0,0.2
1200,0.0,0.2
1212,0.0,0.2
54,17.3,1.3
56,6.4,1.7
72,16.2,1.6
124,9.6,2.0
143,12.5,1.8
165,8.2,1.3
192,27.0,1.8
196,0.0,1.4
278,7.7,2.0
315,15.6,0.9
321,21.5,0.9
343,11.8,0.7
348,6.7,0.9
407,1.0,1.0
439,2.4,0.9
474,6.2,0.5
481,3.4,0.6
495,6.0,0.4
496,4.4,1.1
540,2.8,1.0
550,9.7,0.8
565,10.4,0.8
577,2.2,0.8
583,1.7,0.6
589,0.0,1.1
592,7.7,0.8
611,1.4,0.6
616,11.4,0.9
643,5.1,0.9
658,1.8,1.2
662,0.0,0.8
674,1.9,0.6
681,1.1,0.5
684,0.0,0.9
692,1.1,0.6
694,0.0,1.2
707,0.0,0.6
708,7.6,0.4
724,0.0,0.7
745,0.0,0.5
747,11.4,0.6
751,0.0,0.4
754,6.9,0.3
764,2.3,0.8
783,3.4,0.4
793,7.8,0.7
795,1.1,0.8
798,1.8,0.6
816,0.8,0.5
819,2.2,1.0
833,0.0,0.6
834,0.0,0.6
855,0.0,0.9
874,1.0,0.4
910,0.0,0.6
912,2.1,0.7
913,0.0,0.7
941,0.1,0.5
948,8.8,0.5
950,0.0,0.5
969,2.2,0.5
976,0.0,0.5
980,0.0,0.7
996,8.2,0.2
997,0.0,0.3
1007,0.0,0.3
1017,1.0,0.5
1029,1.1,0.2
1057,3.8,0.2
1074,0.0,0.3
1081,0.0,0.3
1082,0.0,0.2
1092,0.0,0.2
1102,1.3,0.3
1104,0.0,0.3
1113,0.0,0.2
1120,0.0,0.2
1132,0.0,0.2
66,12.5,1.9
73,22.0,1.7
131,2.6,2.1
134,10.5,1.6
141,10.6,2.0
145,4.0,1.5
150,27.0,1.7
157,10.8,1.7
215,1.1,1.5
264,6.6,0.4
292,9.9,2.3
345,0.0,1.7
428,12.2,0.7
482,0.0,0.9
487,4.7,0.9
489,2.9,0.9
491,5.8,0.8
495,2.8,0.9
